Question,A,B,C,D,Correct Answer,Feedback / Explanation
"If rent is unpaid when due, how many days after proper notice is a tenant allowed for payment before a landlord can terminate the rental agreement?",7 business days,9 days,6 days,5 days,d,"If rent is unpaid when due, a tenant is allowed 5 days after proper notice to pay before a landlord can terminate the rental agreement"
Which of the following statements best defines abandonment?,The unexplained absence of a tenant from a dwelling unit for a period of five days after default in the payment of rent,The unexplained absence of a tenant from a dwelling unit for a period of fifteen days after default in the payment of rent,The absence of a tenant from a dwelling unit for a period of at least 30 consecutive days,The absence of a tenant from a dwelling unit for a period of at least 31 consecutive days,b,Abandonment is considered to be the unexplained absence of a tenant from a dwelling unit for a period of fifteen days after default in the payment of rent
"What procedure, if any, does the law stipulate regarding the replacement of batteries in battery-powered smoke detectors?",The tenant is required to provide and install batteries for battery-powered detectors,The owner is obligated to provide batteries for battery-powered detectors,The owner is obligated to provide and install batteries for battery-powered detectors,There are no rulings for which party is required to supply and install batteries in battery-powered detectors,a,"The owner is responsible for supplying and installing the smoke detectors in rental units and housing and must give the tenant written or verbal instructions, or both, for testing the detectors and replacing batteries in battery-powered detectors. The tenant has the responsibility to notify the owner in writing of any deficiencies in the performance of the smoke detectors. Once notified by the tenant, the owner must repair or replace the detector within fifteen days"
What are the three major types of timeshare periods?,"Fixed weeks, bubble weeks, and flex time","Fixed weeks, blanket weeks, and flex time","Fixed weeks, variable weeks, and flex time","Fixed weeks, floating weeks, and flex time",d,"The three major types of timeshare periods are fixed weeks, floating weeks, and flex time"
A Vacation Time Sharing Lease Plan,must extend for a period of at least  five years,cannot extend more than three years,must extend for a period of more than three years,allows the purchaser to receive an ownership interest in real property,c,A Vacation Time Sharing Lease Plan must extend for a period of more than three years
South Carolina uses a sex offender management application called,PASS,SORT,REPORT,LIST,b,South Carolina uses a sex offender management application called SORT
Which of the following descriptions best defines an Estuarine Sanctuary?,A research area designated by the Secretary of Commerce,A pool of brackish water with no connection to the open sea,A coastal body exposed during low tide,A pool of fresh water with a river connection to the open sea,a,An estuarine sanctuary is a research area designated as an estuarine sanctuary by the Secretary of Commerce
The South Carolina Human Affairs Commission is comprised of,twelve appointed members,six elected and six appointed members,a member from each congressional district and three members-at-large,a member from each congressional district and two members-at-large,d,The South Carolina Human Affairs Commission is comprised of a member from each congressional district and two members-at-large
The millage rate is,5% on the fair market value of the property,the same across all taxing districts,"equivalent to the tax per $1,000 of assessed value","equivalent to the tax per $10,000 of assessed value",c,"The millage rate is equivalent to the tax per $1,000 of assessed value"
"Under the Uniform Electronic Transactions Act, which of the following must be prepared in traditional paper and ink format?",Documents relating to real estate transactions,Documents relating to adoption and divorce,Documents relating to retail sales,Documents relating to the transport of unlicensed motor vehicles,b,"Under the Uniform Electronic Transactions Act, the documents relating to adoption and divorce must be prepared in traditional paper and ink format"
What documents grant the homeowners’ association the right to develop binding rules for the association members?,"Covenants, conditions, and restrictions ","Covenants, writs, and orders","Covenants, writs, and restrictions ","Covenants, sanctions, and restrictions ",a,"Covenants, conditions, and restrictions grant the homeowners’ association the right to develop binding rules for the association members"
How do lenders classify mortgage loans with regard to a potential borrower's credit?,"Class 1, 2, 3, and 4","Class L-1, L-2, L-3, and L-4","Above Average, Average, Below Average","A, B, C, and D paper",d,"Lenders classify mortgage loans with regard to a potential borrower’s credit as A, B, C, and D paper. When a qualified borrower is approved for a mortgage loan, the loan is referred to as “A” paper. A borrower with some credit problems may have to take a loan at a higher rate of interest, known as “B” paper. Serious credit problems might lead to “C” paper. There is even a category of “D” paper for those with enormous credit problems. Borrowers who fall into any of the “below A” categories are referred to as sub-prime borrowers"
What is the practice called when lenders encourage a borrower to refinance a loan so that the lender can charge high points and fees for the new loan?,Loan inflating,Loan flipping,Loan ballooning,Loan expanding,b,Loan flipping is when a lender encourages a borrower to refinance a loan so that the lender can charge high points and fees for the new loan. Sometimes the borrower also pays a higher interest rate than with the original loan
"What document must contain specific mortgage loan data elements such as the credit score of the borrower, term of the loan, and the annual percentage rate of the loan?",Mortgage Log,Transaction Log,Mortgage Loan and Collections Record,Record Log Retention Booklet,a,"The Mortgage Log contains specific mortgage loan data elements such as the credit score of the borrower, terms of the loan, and the annual percentage rate of the loan"
A landlord must give the tenant at least,thirty-six hours’ notice of the intent to enter and may enter only at reasonable times,twenty-four hours’ notice of the intent to enter and may enter only at reasonable times,twenty-four hours’ notice of the intent to enter and may enter only at a pre-defined hour,twelve hours’ notice of the intent to enter and may enter only at reasonable times,b,A landlord must give the tenant at least twenty-four hours’ notice of the intent to enter and may enter only at reasonable times
What Code governs the protection rights of consumers in the state?,Consumer Protection Code,Better Business Code,Commerce Code,South Carolina Merchant's Code,a,The Consumer Protection Code governs the protection rights of consumers in the state
A mortgage product other than a thirty-year fixed rate mortgage loan is called a(n),over prime mortgage product,nontraditional mortgage product,nontransferable mortgage product,unregulated mortgage product,b,A nontraditional mortgage product is a mortgage product other than a thirty-year fixed rate mortgage loan
Under what act are consumers able to receive a free copy of their consumer report from each credit reporting agency once a year?,The Open Credit Reporting Act,The Consumer Report Act,The Fair Credit  Reporting Act,The Credit Reporting Agency Act,c,"Under the Fair Credit Reporting Act, consumers are able to receive a free copy of their consumer report from each credit reporting agency once a year"
Failure to properly return a tenant's security deposit may result in the tenant recovering,two times the amount wrongfully withheld,"all security monies, plus $500 in penalties",the amount wrongfully withheld along with reasonable attorney's fees not to exceed $250,three times the amount wrongfully withheld along with reasonable attorney's fees,d,Failure to properly return a tenant’s security deposit may result in the tenant recovering three times the amount wrongfully withheld along with reasonable attorney’s fees
Under what circumstances can a tenant procure maintenance services and then deduct the cost from the rent?,If a landlord is negligent in providing essential services after the tenant has given adequate written notice,If a landlord is negligent in providing essential services after three months,If the tenant is handicapped,If a landlord has ignored an official health and safety notice,a,A tenant can procure maintenance services and deduct the cost from the rent if a landlord is negligent in providing essential services after the tenant has given adequate written notice
Tenant Jan has stopped paying rent as of March 1st. When can the landlord terminate the rental agreement?,On March 2,On March 3,On March 5,On March 6,d,"If rent is unpaid when due and the tenant fails to pay rent within five days from the due date, the landlord may terminate the rental agreement provided the landlord must give the tenant written notice of nonpayment and the intention to terminate the rental agreement"
The unexplained absence of a tenant from a dwelling unit for a period of fifteen days after default in the payment of rent is called,lockout,vacancy,abandonment,rent dodging,c,Abandonment is considered to be the unexplained absence of a tenant from a dwelling unit for a period of fifteen days after default in the payment of rent
What is the process for the replacement of batteries in battery-powered smoke detectors?,The owner provides batteries and the tenant installs them,The tenant provides and installs all batteries,The owner provides and installs batteries,The tenant provides and the owner installs them,b,The tenant provides and installs all batteries in battery-powered smoke detectors
"The three major types of timeshare periods are fixed weeks, floating weeks and",matrix weeks,matched weeks,flex time,budgeted time,c,"The three major types of timeshare periods are fixed weeks, floating weeks and flex time"
What is the minimum time allowed for a Vacation Time Sharing Lease Plan?,It must extend for a period of at least five years,It must extend for a period of more than three years,It must extend for a period of more than two years,It must extend for a period of at least one year,b,The minimum time allowed for a Vacation Time Sharing Lease Plan is three years
What automated system provides community notifications and automatic updates to the National Sex Offender public website?,S-CODE,COPS,SORT,LIST,c,SORT provides community notifications and automatic updates to the National Sex Offender public website
An estuarine sanctuary is a,pool of brackish water with a connection to the open sea,pool of brackish water with a connection to a river,coastal inlet covered by high tides,coastal body sanctuary designated by the Secretary of Commerce,d,An estuarine sanctuary is a coastal body sanctuary designated by the Secretary of Commerce
Who appoints members to the South Carolina Human Affairs Commission?,Governor,Senate,Attorney General,Advisory Council,a,The Governor appoints members to the South Carolina Human Affairs Commission
How is real property tax determined?,The millage rate is multiplied times the fair market value,The assessment rate is multiplied by the assessed value,The assessed value is multiplied by the millage rate,The fair market value is divided by the assessed value,c,Real property tax is determined by multiplying the assessed value by the millage rate
Which of the following documents must be transacted using the traditional paper and ink format? ,Documents relating to new car sales,Documents relating to real estate transactions,Documents relating to installment type purchases,Documents relating to adoption and divorce,d,Documents relating to adoption and divorce must be transacted using the traditional paper and ink format
What documents require homeowners to abide by association rules?,"Covenants, bylaws, and restrictions","Covenants, conditions, and restrictions",Sanctions and restrictions,"Covenants, disclosures, and restrictions ",b,"Covenants, conditions, and restrictions require homeowners to abide by the homeowners’ association rules"
Which of the following risk classifications reflects the most credit-worthy rating?,Class 4,Class L,“A” paper,“AA” paper,c,The “A” paper risk classification reflects the most credit-worthy rating
Loan flipping is,the practice of lowering the prime interest rate to attract more borrowers,legal in most states,the practice where lenders encourage a borrower to refinance a loan so that the lender can charge high points and fees for the new loan,the practice of calling a mortgage loan before the actual maturity date,c,Loan flipping is the practice where lenders encourage a borrower to refinance a loan so that the lender can charge high points and fees for the new loan
What type of information is contained in a Mortgage Log?,"Number of loans granted to date, amount of each loan, and interest earned on each loan","The credit score of the borrower, term of the loan, and the annual percentage rate of the loan","Interest rate on prime loans, number of loan defaults, and number of loan sold and/or outsourced","Loan origination fees, interest rate, penalty fees collected, if any",b,"The Mortgage Log contains information on the credit score of the borrower, term of the loan, and the annual percentage rate of the loan"
What is the advance notice requirement for a landlord to enter a tenant's unit for repairs?,Thirty-six hours’ notice prior to a landlord entering a rental unit,Twelve hours’ notice of the landlord's intent to enter a rental unit,"Twenty-four hours' notice of the intent to enter, and the landlord may enter only within a stated two-hour time window","Twenty-four hours' notice of the intent to enter, and the landlord may enter only at reasonable times",d,"If a landlord wants to enter a tenant’s unit for repair, he or she must provide twenty-four hours’ notice and may enter only at reasonable times"
One purpose of the ESIGN Act is to,Identify which contracts in real estate brokerage may use electronic signatures and which may not,Require acknowledgement to effect the validity of electronic signatures,Eliminate the necessity of hard-copy signatures in real property contracting,Assure the legal and binding effect of the electronic form of signatures,d,One purpose of the ESIGN Act is to assure the legal and binding effect of the electronic form of signatures
What is the primary goal of homeowners’ associations?,Reduce homeowners’ expenses,Increase property values,Increase community participation,Provide additional services to members,b,The primary goal of homeowners’ associations is to increase property values
What federal law lays out the guidelines for using electronic signatures in interstate commerce?,The Uniform Electronics Act (UEA),The Automated Transaction Act,The Electronic Signatures in Global and National Commerce Act (ESIGN),The Electronic Signatures Act,c,The federal law that lays out guidelines for using electronic signatures in interstate commerce is the Electronic Signatures in Global and National Commerce Act (ESIGN)
"In accordance with the SC Residential Landlord and Tenant Act, a tenant may",change locks at any time on a unit without the landlord’s permission,not change locks on a dwelling unit without the landlord’s permission,change locks at any time on a unit and take credit on the next rental payment for the expenses without the landlord’s permission,"re-key locks during occupancy and then restore locks to original state upon termination of the lease, without the landlord's knowledge",b,"In accordance with the SC Residential Landlord and Tenant Act, a tenant may not change locks on a dwelling unit without the landlord’s permission"
Which of the following statements best defines a loan commitment?,A statement by the mortgage lender outlining the terms and conditions upon which the mortgage lender is willing to make a particular mortgage loan to a particular borrower,A statement by the mortgage lender outlining the terms and conditions of the loan process,A log maintained by the mortgage lender outlining the terms and conditions of each loan,A public statement by the mortgage lender that describes fair housing loan practices,a,A loan commitment is a statement by the mortgage lender outlining the terms and conditions upon which the mortgage lender is willing to make a particular mortgage loan to a particular borrower
